N|Acuraccy|Precision|Recall|F-Measure|Class|Domain|DomainValue|Comment
693|0.7959528|0.9127907|0.8610603|0.8861712|1|Subject:Offences_Against_the_Person_Act|1.061904907|#dearfeministmen there are easier way to get pussy w/out sacrificing your man hood...best of all they dont include losing ur self respect!
695|0.7962963|0.9129594|0.8613139|0.88638496|1|Subject:Parental_abuse_by_children|0.466666669|"#degenerateartist can't do it all on card&gt; i'm not a french muslim retard&gt; i don't expect or demand a child bride yard, cuz i got man dick&gt;"
696|0.79663867|0.9131274|0.8615665|0.88659793|1|Subject:Abuse_of_information|0.285714298|#degenerateartist isn't a bitch walks back his words&gt; isn't a witch who questions a turd&gt; i'm a glitch who evolves your absurd!!!!!!!!!!!
697|0.79697984|0.9132948|0.8618182|0.88681006|1|Subject:Punch_(combat)|0.343333364|"#degenerateartist knows words&gt; bo jingo dangle fan slang ho, ting pang lick drum swing flick alarm bic&gt; but you can't hear fire can you?"
698|0.7956449|0.9132948|0.8602541|0.8859813|2|Subject:Poof|0.333333343|"#degenerateartist sniffs whiffy balls involuntary, cuz a fairy walks downtown hairy, #climatechange all our scary sense of hillbilly sneeze&gt;"
699|0.7943144|0.9132948|0.8586956|0.88515407|2|Subject:Adult_abuse|0.485714316|"#derekjeter as a lifelong #yankees man, i will miss you. #firstballot #unanimous"
700|0.79465777|0.91346157|0.85895115|0.8853681|0|Subject:Offences_Against_the_Person_Act|0.133333340|#dutch farmers are white trash.
701|0.795|0.9136276|0.8592058|0.88558143|0|Subject:White_Terror_(Spain)|0.151190490|#dutch people who live outside of #newyorkcity are all white trash.
703|0.7936772|0.9136276|0.8576577|0.8847584|2|Subject:Claimants_Bill_of_Rights|0.166666672|#ebola great and i thought the panic from bird flu was bad. i really ain't got time for that.
705|0.7923588|0.9136276|0.8561151|0.8839369|2|Subject:The_Saviour|0.179999992|#explainananimeplotbadly boy with a monkey tail grows up to the the savior of a futuristic yet old earth
706|0.79270315|0.9137931|0.8563734|0.884152|1|Subject:Adult_abuse|0.200000003|#fact rt @keyshbechillin kanye is best when a good piece of pussy fucks him over
707|0.79304636|0.91395795|0.8566308|0.88436633|1|Subject:Adult_abuse|0.200000003|#fact females that tweet all the dayum day r hoes that need attention #ijs #wontgetme
708|0.79173553|0.91395795|0.85509837|0.883549|2|Subject:Bad_trip|0.066666678|"#femalelogic is worse than the jig, i'm convinced"
709|0.79042906|0.91395795|0.8535714|0.8827331|2|Subject:Catholic_and_Royal_Army|0.111111119|#firecashman why?? because i am having to root for the royals in october. #yankees
711|0.7907743|0.91412216|0.8538324|0.8829493|1|Subject:Refugee_week|0.250000000|#freeballoutpartypart3 bitch it's going! 3 mo weeks&#128588;
712|0.7894737|0.91238093|0.8538324|0.8821362|1|Subject:Hoe_Kah_Hong|0.068750001|#freshmanadvice and if you ain't a hoe get up out my traphouseeeeeeee
713|0.7881773|0.91238093|0.85231316|0.8813247|2|Subject:Hunger_strike|0.142857149|"#glory isaiah mom asked me if i wanted a brownie i said, no thanks she said what are fasting,"
714|0.78688526|0.91238093|0.85079926|0.8805147|2|Subject:Blinding_(punishment)|0.150000006|#holidayseasonlive @shyglizzy @plies shy glizzy feat plies - free tha gang: http://t.co/pygosk0qcp
715|0.7855974|0.91238093|0.8492908|0.8797061|2|Subject:Nuisance_fee|0.200000003|#happycolumbusday !!!! if is wasn't for #america.................#karlmarx would never have thought of sharing #colonialism with #injuns !!!
718|0.78431374|0.91238093|0.8477876|0.8788991|2|Subject:Halo:_The_Fall_of_Reach_(miniseries)|0.055555560|#hellyeah rt @bacongawd #no rt @huffingtonpost happy fall! pumpkin spice oreos are here http://t.co/2prvskante http://t.co/hleym0yc29
719|0.78303427|0.91238093|0.84628975|0.8780935|2|Subject:Offence_against_the_person|0.338624358|"#hellobrookland! we're here at the @monroestmarket opening! serving free samples of cider, vegan sliders, brownies! http://t.co/bw9uytlqu1"
720|0.78175896|0.91238093|0.8447972|0.8772894|2|Subject:Foot_whipping|0.182539687|"#holyspirit joshua 1:3 every place that the sole of your foot shall tread upon, that have i given unto you, as i said unto moses."
721|0.78211385|0.9125475|0.8450704|0.8775137|1|Subject:School_of_the_Americas_Watch|0.218750000|#honestyhour in middle school hoes used to call me a mandingo warrior
722|0.78084415|0.91081595|0.8450704|0.8767124|1|Subject:Grapple_Ray|0.100000001|#idonthavetimefor ratchet hoes.
723|0.78119934|0.9109849|0.8453427|0.87693703|1|Subject:Power_and_control_in_abusive_relationships|0.172666669|#ihopesomeday that these hoes just find their own relationship instead of ruining others
724|0.7815534|0.91115314|0.845614|0.877161|1|Subject:Adult_abuse|0.200000003|"#istandwithrand wise up rino pussies, real leaders like rand, cruz, lee, bachmann etc. actually exist. fight or go home. #teaparty"
725|0.7802908|0.91115314|0.8441331|0.87636364|2|Subject:Offence_against_the_person|0.471957684|#iu 8 straight nation #college soccer champions! wow! #hoosiernation #hoosiers &#9917;&#127942;
726|0.77903223|0.91115314|0.8426573|0.8755677|2|Subject:AllClear_ID|0.208333343|"#iu should make me an honorary student, id be way cooler than the other international students. i have my own football card! #hoosiers"
727|0.77938807|0.91132075|0.8429319|0.8757933|1|Subject:Adult_abuse|0.600000024|"#ifthepurgewasreal i'd be the best prostitute and madam ever. hey, if you got pussy, you shouldn't be broke, right? lmao jk"
728|0.7797428|0.91148776|0.8432056|0.8760181|1|Subject:Offences_Against_the_Person_Act|0.266666681|#ifwedate i eat da pussy better than a lesbian.
729|0.7800963|0.9116541|0.84347826|0.87624204|1|Subject:Poof|0.333333343|#inmiddleschool i was fat as hell and was a band faggot. thank god i played sports after 6th grade and didnt stay in band
730|0.77884614|0.9116541|0.8420139|0.87545127|2|Subject:Right_to_homeland|0.349999994|"#indigenouspeoplesday .........right. because these #redskins had a lot of #queens, right? nomg. #sofunny"
731|0.7792|0.9118199|0.8422877|0.8756757|1|Subject:Offences_Against_the_Person_Act|0.533333361|#indigenouspeoplesday haha!!! you fuckin' retarded commies!!!!! hunter biden loves snortin' that pygmie fairy dust don't he? #liberals
732|0.7779553|0.9101124|0.8422877|0.87488747|0|Subject:Chalk_(military)|0.100000001|#iowa is full of white trash
734|0.7783094|0.91028035|0.8425605|0.8751123|0|Subject:Killing_of_captives_by_ISIL|0.166666672|#jesuschrist was straight&gt; that's why the #faggots killed him. #period #sonofgod&gt;
735|0.77866244|0.9104478|0.84283245|0.87533635|1|Subject:Offences_Against_the_Person_Act|0.266666681|#kanyeshrug lol &#8220;@shainarakia: thots be like &#128073; rt @smco71: @shainarakia only great thing these bitches can offer &#128514;&#128514;&#128514;&#8221;
736|0.77742445|0.9087523|0.84283245|0.87455195|1|Subject:People_Like_Us_(Singapore)|0.083333336|#lingo so a1 niccas be tryn talk like me
737|0.7777778|0.90892196|0.84310347|0.8747765|1|Subject:Equanimity|0.183333337|"#mentionadislike hoes thinkin they bad even if they are i will tell her ""bitch calm down u average"""
738|0.77812994|0.90909094|0.8433735|0.875|1|Subject:Force-feeding|0.349206388|#messagetomyfuturespouse u better cook and clean for me bitch. ill give u all my money but i ain't cleanin no dishes and makin my own plate.
739|0.77689874|0.9074074|0.8433735|0.8742195|0|Subject:Chalk_(military)|0.100000001|#minnesota is full of white trash
740|0.7772512|0.9075786|0.8436426|0.8744435|1|Subject:Parental_abuse_by_children|0.333333343|#myunpopularopinion spanish bitches suck dick by 11 and have babies by 15 because they're already fine and dressing slutty.
741|0.77760255|0.90774906|0.8439108|0.87466663|1|Subject:Right_to_work|0.222222239|#nl q.u.e.e.n. and reminded: i still don't get why janelle monae is so perplexed that people think she's queer...
742|0.776378|0.90774906|0.84246576|0.87388986|2|Subject:School_of_the_Americas_Watch|0.125000000|"#np ""centuries"" ~fob"
743|0.7767296|0.907919|0.84273505|0.87411356|1|Subject:Death_by_sawing|0.333333343|#nationalcatday ...sure. celebrate over 1 billion bird deaths and blame it on #climatechange you fuckin' #commies.
744|0.7755102|0.907919|0.8412969|0.8733393|2|Subject:Peer_abuse|0.200000003|#natitude? okay. i'm only going to say it once. comb yer beards. #lol #wiggers
745|0.7742947|0.907919|0.8398637|0.8725664|2|Subject:Radio_Globo_(Honduras)|0.266666681|#nowplaying : bt feat. tori amos - blue skies (radio edit) on #1069thearrow - http://t.co/r5wuxa9jb6
746|0.773083|0.907919|0.83843535|0.8717949|2|Subject:Offences_Against_the_Person_Act|0.133333340|#nowplaying : great white - once bitten twice shy on #1069thearrow - http://t.co/r5wuxa9jb6
747|0.771875|0.907919|0.8370119|0.8710247|2|Subject:Offence_against_the_person|0.133333340|#nowplaying : ian hunter - once bitten twice shy on #1069thearrow - http://t.co/r5wuxa9jb6
748|0.77067083|0.907919|0.8355932|0.870256|2|Subject:Radio_Globo_(Honduras)|0.266666681|#nowplaying : the doors - the wasp (texas radio and the big beat) on #1069thearrow - http://t.co/r5wuxa9jb6
749|0.77102804|0.9080882|0.8358714|0.87048453|1|Subject:Outlaw|0.133333340|#oomef had that yeah!!... i kno she pussy whipped that other nigga into putting a ring on it.... &#128564;&#128564;
750|0.7713841|0.9082569|0.8361486|0.8707124|1|Subject:Check_Point_GO|0.190000013|#onlyinamichaelmyersmovie bitch is running a hundred meter dash on this niqqa whos actually taking his time walking &amp; u still get killed
752|0.77018636|0.9082569|0.8347386|0.86994725|2|Subject:Islamabad_court_attack|0.125714287|#pacernation 4/4 on the road! perfect way to continue after #iubb have finished #nba #pacers #indiana #hoosiers
753|0.7705426|0.9084249|0.83501685|0.8701754|1|Subject:Disgorgement|0.142857149|"#peopletoavoid valerie jarrett, so i control my reflex to bitch slap her."
754|0.7708978|0.90859234|0.8352941|0.8704028|1|Subject:Nuisance_fee|0.200000003|#peoplewhomademy2013 my little brother and i hate to admit it but @dirkalisic and he knows why. but he's still a lil bitch though. fuck you!
755|0.7712519|0.9087591|0.83557045|0.8706293|1|Subject:Bitch_tits|0.250000000|"#qtna rt @major_k8: how y'all bitches gon breast feed wit nipple rings? &#128563;&#128534;"""
757|0.77006173|0.9087591|0.8341709|0.86986905|2|Subject:Offences_Against_the_Person_Act|0.400000036|"#radiofreenorthwest 218 covington reads responses &amp; mocks fbi, andy on real politics, liv on her awakening, gretchen http://t.co/t9jyhancpr"
758|0.770416|0.9089253|0.83444816|0.8700959|1|Subject:Bitch_tits|0.250000000|#rayrice is a bitch. #justsaying
759|0.77076924|0.90909094|0.83472455|0.87032205|1|Subject:Nurse_abuse|0.400000006|#rayrice is still a bitch. @nfl got this one wrong. women fans should be livid! #noexcuses
761|0.7711213|0.9092559|0.835|0.8705473|1|Subject:Jetliner_position|0.200000003|"#reasonswhywedontgetalong you're a hoe. stop focusing on sucking dick, focus on getting rich"
762|0.7714724|0.9094203|0.8352745|0.8707719|1|Subject:Nuisance_fee|0.400000006|#rebelscience ......its about sharing #whaddup&gt; #clouds. it not about hogging the #windturbines like a fuckin' gasbag son of a bitch.....
763|0.77182233|0.9095841|0.83554816|0.8709957|0|Subject:Offences_Against_the_Person_Act|0.533333361|"#rebelscience ......is using an actual woman as a genetic engineering lab for ""all natural clones""..... or something...... #faggot #rome"
764|0.7706422|0.9095841|0.83416253|0.8702422|2|Subject:Hatred|0.173333332|"#redsox, focus on the #orioles that knocked you out last year, and not your hatred of the #yankees for um-teen years! lol!"
765|0.77099234|0.9097473|0.8344371|0.87046635|1|Subject:Nuisance_fee|0.200000003|#remake with #granny dcyoungfly dirtymoney24 #teamignat #hoodcomedy damn that bitch a bab!!!! that's a big ... https://t.co/mgr10pz8ij
767|0.76981705|0.9097473|0.8330579|0.8697153|2|Subject:Time_served|0.200000003|#royals milwaukee let yost go.now they wished they hadn't cause they suck.how about now.he's the guy win or lose. yankees fire girardi &#128073;yost
770|0.7701674|0.9099099|0.8333333|0.8699397|1|Subject:Ghost_Push|0.240000010|#shoutout to everybody that follow a nicca!!
774|0.7705167|0.91007197|0.8336079|0.8701634|1|Subject:Pay_jail|0.133333340|#signsofcockblockin ----&gt;rt @tribexyunglion: niggahs telling hoes i'm down talking them just so i can't get on &#128514; #fuckniggahs
775|0.7693475|0.91007197|0.8322368|0.86941576|2|Subject:Chalk_(military)|0.100000001|#skating is for trash.
777|0.76969695|0.9102334|0.8325123|0.8696398|0|Subject:Offences_Against_the_Person_Act|0.323809564|#somethingigetalot are you... asian? black? hawaiian? gay? retarded? drunk?
778|0.7685325|0.9086022|0.8325123|0.86889464|0|Subject:Chalk_(military)|0.100000001|#southcarolina is full of white trash
779|0.76888216|0.9087657|0.83278686|0.86911887|1|Subject:Suicide_attempt|0.166666672|#splashgang on you pussy n%a'z ay @benny_balboa i tried to tell n%a'z!!!
780|0.7677225|0.9087657|0.8314239|0.868376|2|Subject:Offences_Against_the_Person_Act|0.380952418|#stopwhitepeople rt @abc7: 9 cases of west nile virus infections reported in orange county this year; 105 dead birds found carrying virus
781|0.7665663|0.9087657|0.83006537|0.86763453|2|Subject:Offence_against_the_person|0.133333340|#tbt love you forever ling ling &#128115;&#128114;&#128152; @brittneycordova http://t.co/kecfnjyrwe
784|0.7669173|0.9089286|0.8303426|0.8678602|1|Subject:Time_served|0.349999994|#that son of a bitch moment when you finally get in bed and your bladder decides its time to piss
785|0.7672673|0.90909094|0.8306189|0.86808515|1|Subject:Offences_Against_the_Person_Act|0.266666681|#that son of a bitch moment when you turn the radio on and your favorite song is on but its the end of the song
786|0.7676162|0.90925264|0.8308943|0.86830926|1|Subject:Sons_of_Africa|0.208333343|#that son of a bitch moment when your walking through your house in the dark and stub your little toe on the wall
787|0.76796407|0.9094139|0.83116883|0.86853266|1|Subject:Format_shifting|0.166666672|#thatfuckmemoment when you leave your car windows down and it rains in your car and looks like hurricane katrina ran through that bitch
788|0.7683109|0.90957445|0.8314425|0.86875534|1|Subject:Public_humiliation|0.317460328|#themostannoyingthingsinlife people who are never happy and bitch-n-moan 100% of the time.
789|0.7671642|0.9079646|0.8314425|0.8680203|0|Subject:The_Beggar_(play)|0.100000001|#thingsiwillteachmychild how to play deez niggas n bitches dat be snakes
790|0.7675112|0.9081272|0.8317152|0.8682432|1|Subject:Bitch_tits|0.250000000|#thingsnottodoonafirstdate give her all da dick u gotta half stroke da pussy bc if u dump dick on dat bitch she gon become extremely anoyin
792|0.76785713|0.90828925|0.8319871|0.8684654|1|Subject:Offences_Against_the_Person_Act|0.266666681|#tomyfutureson you can fuck dem hoes but you better not love dem hoes.
794|0.7667162|0.9066901|0.8319871|0.8677338|0|Subject:Sprinkler_system_timer|0.055555560|"#tweetlikepontiacholmes&#160; i do the pontiac sprinkler... nigga nigga nigga nigga spic spic spic spic nigga nigga nigga nigga"
795|0.7670623|0.90685415|0.83225805|0.8679563|1|Subject:Three_Evils|0.156250000|"#tweetlikeyourbestfriend ""i made out with 3 bitches!"" @lilkrebs"
797|0.7674074|0.9070175|0.8325282|0.868178|0|Subject:Machiavellianism_in_the_workplace|0.130952403|"#vinitahegwood can get a job at the naacp. or as the ag. i hear they like ""diversity and tolerance"". as long as you ain't a cracker #tcot"
798|0.7662722|0.90542907|0.8325282|0.86744964|0|Subject:Chalk_(military)|0.100000001|#virginia is full of white trash.
800|0.76514035|0.90384614|0.8325282|0.8667225|0|Subject:Chalk_(military)|0.100000001|#westvirginia is full of white trash.
801|0.7640118|0.90384614|0.8311897|0.8659966|2|Subject:Three_Evils|0.156250000|#whatimcraving peanut butter oreos &lt;3
803|0.76435935|0.904014|0.83146065|0.8662208|1|Subject:2_+_2_=_5|0.231111124|#whyihateinstagram it can make a bitch cheat up to four points on the scale of 1 to 10
804|0.7632353|0.904014|0.8301282|0.8654971|2|Subject:Offences_Against_the_Person_Act|0.590476215|#worldseriesgame3 hunter pence is so annoying he should be a red sox player. shave fool and take your vyvanse&#9918;&#65039;&#9918;&#65039;&#128074;&#128074;#yankees 2015!!
806|0.7621145|0.904014|0.8288|0.86477464|2|Subject:Web_We_Want|0.166666672|#yankees #firecashman i don't want arod back.
807|0.76099706|0.904014|0.827476|0.86405337|2|Subject:Time-out_(parenting)|0.250000000|#yankees #jeter let him play the entire inning. that's fitting.
808|0.75988287|0.904014|0.8261563|0.8633334|2|Subject:Adult_abuse|0.200000003|#yankees #sec robertson in. guy is fantastic. sec pitcher!!
