N|Acuraccy|Precision|Recall|F-Measure|Class|Domain|DomainValue|Comment
6825|0.7973938|0.961257|0.8238332|0.8872554|1|Subject:Bitch_tits|0.349999994|@peteyhoti @aubreykelson 'ell naw dogs run this bitch
6827|0.79725146|0.961257|0.8236813|0.8871672|2|Subject:School_of_the_Americas_Watch|0.250000000|"@phalaenadispar how day feel bout colored folk?"
6829|0.79728764|0.9612653|0.82371384|0.8871897|1|Subject:Offences_Against_the_Person_Act|0.483516544|@pharary04 you don't know me but i got a whole video of you sucking the life out of my pussy &#128527;&#128564;bye stranger &#128536;
6830|0.7973238|0.96127367|0.8237463|0.8872121|1|Subject:Poof|0.333333343|@phishlicia i got weed. come over faggot
6831|0.79735994|0.961282|0.8237788|0.88723445|0|Subject:Poof|0.333333343|@phishlicia i'm 5'8 fag &#128536;&#128536;
6832|0.7973961|0.9612903|0.8238113|0.8872568|0|Subject:Right_to_work|0.279914558|@phreshagu_25 yeah you right and you know them mexicans bringing all they family that hoe finna be packed
6833|0.79743224|0.96129864|0.8238437|0.88727915|1|Subject:Offences_Against_the_Person_Act|0.338461578|@piersmorgan @jeremyclarkson you two need to stop acting like two little bitches.
6834|0.79746836|0.961307|0.8238762|0.8873016|1|Subject:Offences_Against_the_Person_Act|0.316239327|@piersmorgan his hillbilly ass would shoot ya piers put ya right next to the buck hangin on his redneck ass wall
6837|0.7975045|0.9613153|0.8239086|0.8873239|1|Subject:Hoe_Kah_Hong|0.137500003|@pistol_pete96 @zp3_ @max_byers12094 lj hoes!!
6838|0.79754055|0.9613236|0.82394105|0.8873462|1|Subject:Abuse_of_information|0.153846160|"@pistol_pete96 @zp3_ fuck y'all if you doubt me, i'm a piece of white trash i say it proudly"
6840|0.7975766|0.9613319|0.8239735|0.8873686|1|Subject:Adult_abuse|0.702331007|"@ploppy74 and you a funny ofay! my mammy woulda been happy i made friends wit da folk dat brought us to da new world in chains"
6841|0.79761267|0.9613402|0.8240059|0.887391|1|Subject:Offences_Against_the_Person_Act|0.222222239|@poak_ but then you have no idea what people's actually personalities are like maybe pamaj has always been a cunt hahaha
6842|0.7976487|0.96134853|0.82403827|0.88741326|1|Subject:Nuisance_fee|0.200000003|@poak_ he was no more a cunt with a shitty attitude than apex or pamaj or banks.
6843|0.7975067|0.96134853|0.82388663|0.88732535|2|Subject:The_Slag_Brothers|0.100000001|"@politicsofamy whoa easy amy, don't slag the canucks too much with such a generalization"
6845|0.79754275|0.9613568|0.82391906|0.8873477|1|Subject:Bitch_tits|0.250000000|"@politsoutherner @leahmeyer49 if you don't vote you don't have a right to complain. that being said, i didn't vote for the son of a bitch&#128515;"
6846|0.79757875|0.9613651|0.8239514|0.88737|1|Subject:Offences_Against_the_Person_Act|0.410256445|"@politsoutherner @leahmeyer49 yeah, i'd want to shoot the son of a bitch myself. lol"
6847|0.7976148|0.9613734|0.8239838|0.8873923|0|Subject:Offences_Against_the_Person_Act|0.235897452|@poloswagmaster if you go could you hook up the plant city faggots or
6848|0.7976508|0.9613817|0.82401615|0.8874146|1|Subject:Animal_bite|0.102564111|@polotags20 pussy
6849|0.7976868|0.96138996|0.8240485|0.88743687|0|Subject:Serial_rapist|0.105769232|@pombuenaa i'm surprised you could read it with slits for eyes
6850|0.7975449|0.96138996|0.82389706|0.88734907|2|Subject:Adult_abuse|0.400000006|@pontotoc2 aren't they the best? there story is here: http://t.co/hs3nifmuek. now it's time to visit our yellow friends at @21ccincinnati!
6852|0.79758096|0.96139824|0.8239294|0.88737136|1|Subject:Offences_Against_the_Person_Act|0.517378926|@porcelina33 i was raised the person that uses a gun and cant take an ass whipping is a pussy
6853|0.79761696|0.9614065|0.8239618|0.88739365|1|Subject:Offences_Against_the_Person_Act|0.347008556|@pot_headed yeah i tend you grab ass &#128075;and smack bitches in the morning . i don't think you can hang lol&#128514;&#128076;
6854|0.7976529|0.9614148|0.8239941|0.8874159|1|Subject:Gay_bashing|0.114285722|@potpwincess @longbongchris she's a dyke
6855|0.7976889|0.96142304|0.82402647|0.88743824|1|Subject:Bitch_tits|0.250000000|@potpwincess bitch was at a gas station puffin. i swear that's so trashy... her nigga should put her in check..
6858|0.79772484|0.9614313|0.8240588|0.8874605|1|Subject:Offences_Against_the_Person_Act|0.205128223|@prettykells bitch yu nt gone mention me back
6859|0.7977608|0.9614396|0.8240911|0.8874827|1|Subject:Animal_bite|0.102564111|@prettymofocka i'm outside where you at?!?! and i'm the pussy
6861|0.7977967|0.96144783|0.8241234|0.887505|1|Subject:Bitch_tits|0.250000000|@prihncess bitch
6862|0.79783267|0.9614561|0.8241556|0.88752717|1|Subject:Bitch_tits|0.250000000|@prihncess fuck you bitch
6864|0.79786855|0.96146435|0.82418793|0.8875494|1|Subject:Right_to_die|0.235897452|@prime3_time whoooo?? lemme find out a bitch run u haha
6865|0.79790443|0.96147263|0.8242202|0.88757163|1|Subject:Disembowelment|0.205128223|@princessfaggit i don't see tears bitch
6866|0.7979403|0.96148086|0.8242524|0.88759387|1|Subject:Bitch_(insult)|0.109722227|@princessfaggit cry bitch
6867|0.7979762|0.9614891|0.8242847|0.88761604|1|Subject:Offences_Against_the_Person_Act|0.662271082|@princesshil21 if you hate men so much why you trying to look like one? stupid little cunt
6869|0.7980121|0.9614973|0.8243169|0.8876382|1|Subject:Red_Zone_(Iraq)|0.166666672|@protegykid i would reply with the red emoji but i'm not a nigger
6870|0.79787046|0.9614973|0.82416576|0.88755053|2|Subject:Offence_against_the_person|0.435897440|@prtini yes. and the @yankees. and stalking weird people. so many things. #pr20chat
6871|0.7977289|0.9614973|0.82401466|0.887463|2|Subject:Adult_abuse|0.422222227|"@pubsubs @adessences @tzanchan86 btw, genocide isn't war. the people of gaza are no more combatants than the people of the warsaw ghetto."
6872|0.7977648|0.96150553|0.8240469|0.88748515|1|Subject:Time_served|0.349999994|@puckluckbitch @relaxvibes like i got time to be wasting on some bitch who broke up with me
6873|0.79780066|0.9615138|0.82407916|0.88750744|1|Subject:Offences_Against_the_Person_Act|0.410256445|@pufntrees the bitch ass nigga i just called a bitch
6874|0.7978365|0.96152204|0.8241114|0.8875296|1|Subject:Feed_mixer|0.106593415|@pussyjuices drink pussy juice nigga
6875|0.79787236|0.96153027|0.8241436|0.8875518|1|Subject:Nuisance_fee|0.200000003|@pyroballypoops 6-1 bitch dont hate
6876|0.7979082|0.96153843|0.82417583|0.88757396|1|Subject:Right_to_work|0.181623936|@quezada_carlos7. right these hoes on my dick about u dats how
6877|0.797944|0.96154666|0.824208|0.8875961|1|Subject:Offence_against_the_person|0.102564111|@quilzel that's how rednecks erecycle. http://t.co/6lrxiqsi8b
6878|0.7979798|0.9615549|0.8242402|0.88761824|1|Subject:Jetliner_position|0.153846160|"@raajans holy fuck, frozen pussy! you are crazy!"
6880|0.7978384|0.9615549|0.82408935|0.8875308|2|Subject:Offences_Against_the_Person_Act|0.688644767|@rachel_gautreau @babyydrey hey rachel g my name isint kenneth ok let's just get that straight &#128070; you best be backing off before i go ghetto
6882|0.7978742|0.9615631|0.82412153|0.88755304|1|Subject:Adult_abuse|0.153846160|@rachh_burkhart talkin bout the retard your sittin on
6883|0.79791003|0.96157134|0.8241537|0.88757515|1|Subject:Offences_Against_the_Person_Act|0.205128223|@radar_online old cunt needs to die
6884|0.7979458|0.9615795|0.82418585|0.88759726|1|Subject:Ashoka's_Hell|0.133333340|@radar_online to hell with the plasticassed bitch!!
6885|0.79798156|0.9615877|0.82421803|0.8876195|1|Subject:The_Mongol_in_Our_Midst|0.166666672|@raider_level them hoes ain't thick at all u clowning
6887|0.7980173|0.9615959|0.82425016|0.88764155|1|Subject:Offences_Against_the_Person_Act|0.102564111|"@ramonastewart ok now you're talking my language, none of this pussy-whipped rino whining"
6888|0.7978761|0.9615959|0.8240995|0.88755417|2|Subject:Cold_Valley_Mass_Grave|0.108974360|@rasheedibrahim_ once it gets cold yall gonna be trash again lol
6889|0.7977349|0.9615959|0.8239488|0.8874668|2|Subject:Offence_against_the_person|0.250712276|@rashidgill5 i'll see you guys later. i gotta go bake my blood crackers. @razahussain101
6890|0.7977707|0.9616041|0.823981|0.8874889|1|Subject:Hoe_Kah_Hong|0.137500003|@ratchetandsassy @ me hoe
6891|0.7978065|0.9616123|0.8240132|0.8875111|1|Subject:Poof|0.333333343|@ratedtfxrtaylor text me queer bait
6892|0.79766536|0.9616123|0.8238626|0.8874237|2|Subject:BAM_B26|0.066666670|@ravenalegria13 @prattprattpratt i was impressed that anybody could chug a smirnoff ice that quickly.
6893|0.7977011|0.96162045|0.8238948|0.8874458|1|Subject:Hoe_Kah_Hong|0.137500003|@ravingrave @thekevshow504 @eeegggiiiaaap that's kevin with the hoes &#128514;&#128514;
6894|0.7975601|0.96162045|0.8237443|0.88735855|2|Subject:Peer_abuse|0.666666687|@rbigwood @gameofarmsamc of course! win or lose you always had the most exciting matches. spilt blood and all and you aren't a trash talker!
6895|0.79741913|0.96162045|0.82359385|0.8872713|2|Subject:List_of_film_supervillains|0.166666672|@rbigwood when hollywood underwood took his shirt off and started screaming in the dark hah like a horror movie with the nips!
6898|0.79745495|0.9616287|0.8236261|0.8872935|1|Subject:Outcry_witness|0.166666672|@realdonaldtrump call him a pussy as he should!
6899|0.7974907|0.96163684|0.8236583|0.88731563|0|Subject:Abuse_of_information|0.153846160|"@realdonaldtrump he looks like reg. memphis,tn. trash! we got them everywhere."
6900|0.7975265|0.961645|0.8236905|0.88733774|1|Subject:Akukan_mine|0.125000000|@realbigasian wtf mine was just a fried twinkie w powdered sugar i got hoed
6901|0.79756224|0.9616532|0.8237226|0.8873599|1|Subject:Small_power|0.125000000|"@realffriends bitch i might be **~aesthetic~** http://t.co/cyopcv8oq8"
6903|0.797598|0.96166134|0.8237548|0.8873821|1|Subject:Offences_Against_the_Person_Act|0.574359000|"@realmarycarey @dolvett he's a better trainer, jillian really acts like a bitch sometimes!"
6904|0.79763377|0.9616695|0.8237869|0.8874042|1|Subject:Offences_Against_the_Person_Act|0.441025674|@rebellious_midy lls omg omg me too getting harrassed by my bby father smh on ig tlk bout hw mch he miss me bitch please
6905|0.7976695|0.9616777|0.8238191|0.8874264|1|Subject:Offences_Against_the_Person_Act|0.644444466|@red_daddy17 @liljohn_fnv9 and dis wus after i offered to help faggot ass nigga get custody of his kids.... im lowkey heated..
6906|0.79770523|0.96168584|0.8238512|0.8874485|1|Subject:Human_rights_abuses_in_Kashmir|0.444444478|@red_daddy17 @liljohn_fnv9 man fck dat tranny.... juwanna man ass nigga....
6907|0.79774094|0.961694|0.8238833|0.88747054|1|Subject:Claimants_Bill_of_Rights|0.166666672|@red_is_raw lol yeah birds be chirping outside. bastards.
6908|0.7977766|0.9617021|0.8239154|0.8874926|1|Subject:Human_rights_abuses_in_Kashmir|0.232323259|"@reddroostermann &lt;- i poked this little pussy with a stick, and he curled up into a little ball like a pill bug. @fredseviltwin"
6909|0.7978123|0.9617103|0.8239475|0.8875147|1|Subject:Offences_Against_the_Person_Act|0.307692349|@rednexican69 sounds like a bad bitch.
6910|0.7978479|0.96171844|0.8239796|0.88753676|1|Subject:Offences_Against_the_Person_Act|0.418803424|@redron100 but when its the same method other colonial states employed france england... they dont get to bitch when its their playbook
6911|0.79770726|0.96171844|0.8238295|0.8874497|2|Subject:Offence_against_the_person|0.235897452|@regankelly91 go the gulls. first grade should be a cracker. physical!
6913|0.7977429|0.96172655|0.82386154|0.8874718|1|Subject:Offences_Against_the_Person_Act|0.205128223|@rellyonsmash @liveanduncut my bitch do all that and still go out
6914|0.79760224|0.96172655|0.8237115|0.8873848|2|Subject:Fundaci?n_Mujeres_en_Igualdad|0.176000014|"@rem @slicknet @netmag right, so the link would be your trash bin &#8230; gotcha"
6916|0.79763794|0.9617347|0.82374364|0.8874068|1|Subject:Ghetto|0.145833343|@renfro_tiffany @adawg2016 adawg getcho ghetto booty up
6918|0.7976736|0.9617428|0.8237757|0.8874289|1|Subject:Animal_bite|0.213675231|@rezlife3 i got your moms ass on my breath pussy ;)
6919|0.7977092|0.961751|0.8238078|0.88745105|1|Subject:Nuisance_fee|0.200000003|@rezlife3 little bitch
6920|0.79774487|0.9617591|0.82383984|0.887473|1|Subject:Bitch_tits|0.250000000|@rhythmixx_ @jaymcnuggets ohhhhh you bitch
6923|0.7976044|0.9617591|0.82368994|0.887386|2|Subject:Offences_Against_the_Person_Act|0.559706986|"@richarddeitsch yeah,but the cripple not getting up clean helped the call out...wouldn't have been fair either way"
6924|0.79764|0.9617672|0.823722|0.88740814|1|Subject:Nuisance_fee|0.200000003|@richiechristie1 i should've &#128553; that bitches wallet was tigher than her pu$$y
6925|0.79767567|0.9617753|0.8237541|0.88743013|1|Subject:Wetback_(slur)|0.114583336|"@rickahyatt @donaldbroom @poysti that bastard obama is giving them to the f-ing wetbacks."
6926|0.79771125|0.96178347|0.82378614|0.88745224|1|Subject:Offences_Against_the_Person_Act|0.458119690|@rickandbubba that's enough of making fun of retarded people talking that way
6927|0.7977469|0.9617916|0.8238182|0.88747436|1|Subject:Nuisance_fee|0.200000003|@rickerozeaye you see me texting you bitch
6928|0.7977825|0.9617997|0.8238502|0.88749635|0|Subject:Peshotanu_(punishment)|0.500000000|@rickygervais boring&amp;hack allah and mohamed are also against fags.please mention them as well.did god take away your balls as punishment?
6930|0.79781806|0.9618078|0.8238822|0.88751835|1|Subject:Offences_Against_the_Person_Act|0.662271082|@rikki_lovee bitch! why can't i retweet your shit?! lol love you! hope you're having a great bday! (:
6931|0.79785365|0.9618159|0.82391423|0.8875404|1|Subject:Spray-on_clothing|0.333333343|@rikki_lovee you're wearing my sweatshirt in your snapchat story hoe! love you tho lol
6932|0.7978892|0.96182394|0.82394624|0.88756233|1|Subject:Bitch_tits|0.250000000|"@rilantis_1732 i was hoping you went with the mr. chow part on hangover 2. ""but did you die?"" dumb bitch ass sloot!!"
6933|0.79792476|0.96183205|0.8239782|0.8875844|1|Subject:Nuisance_fee|0.400000006|@riseofthefags69 stfu prude ass basic ass bitch
6934|0.7979603|0.96184015|0.8240102|0.8876064|1|Subject:Poof|0.333333343|"@riwhey_000 i'm just kidding, i'm not a fucking faggot"
6935|0.7979958|0.96184826|0.82404214|0.8876284|1|Subject:Nuisance_fee|0.200000003|@rlfclifestyle wtf that bitch was driving around drunk
6936|0.7980313|0.9618563|0.8240741|0.8876504|1|Subject:Animal_bite|0.102564111|@rmusshy pussies! #stb
6937|0.7980668|0.9618644|0.82410604|0.88767236|1|Subject:Bitch_tits|0.250000000|"@rnixx oh yeah and fuck the lakers too, bitch boi!"
6938|0.79810226|0.96187246|0.8241379|0.88769424|1|Subject:Offence_against_the_person|0.235897452|@robbiegallinis hey bitch boy #nigorprobz
6939|0.7981377|0.96188056|0.8241698|0.88771623|1|Subject:Nuisance_fee|0.200000003|@robfee what a #narcissistic cunt he is.
6940|0.79799753|0.96188056|0.8240203|0.8876295|2|Subject:The_Color_Orange|0.133333340|@rochaaxx yellow
6941|0.798033|0.9618886|0.8240522|0.8876514|1|Subject:Peer_abuse|0.153846160|@ronniecaine no in the instrumental i'm not retarded -_-
6943|0.79806846|0.9618967|0.82408416|0.8876733|1|Subject:Adult_abuse|0.153846160|@ronsonsolaqa i love you too pussy.... lmaooo
6944|0.7981039|0.96190476|0.82411605|0.8876953|1|Subject:Abuse_of_information|0.353846163|@rowboy_quest promotion that's hoe ya do it http://t.co/tpnmbd6z
6946|0.7981394|0.9619128|0.82414794|0.8877172|1|Subject:Total_balance|0.160000011|"@ruby_knox @all_about_kk @squirtnetwork why would i pay sex ,when i can getfree pussy that makes no sence at all"
6947|0.7979993|0.9619128|0.8239986|0.8876306|2|Subject:Total_balance|0.220000014|@ryancommakerry @dianaaaxo @jennaamendolare guys number 42 on the yankees looks like uncle stevie lmao im dying
6948|0.7980347|0.96192086|0.82403046|0.88765246|1|Subject:Bitch_tits|0.250000000|@ryancommakerry i'll actually kill that bitch
6950|0.7980702|0.96192896|0.82406235|0.88767445|1|Subject:Offences_Against_the_Person_Act|0.514285743|"@ryanhoover @toddkincannon i'm a vet ryan. tk rocks! you're just a useless geek. oh, and you have a face like a bitch."
6951|0.7979302|0.96192896|0.82391304|0.88758785|2|Subject:Military_equipment_of_ISIL|0.117948726|"@ryanhoover like we all never gave the camera ""the bird""."
6952|0.79796565|0.961937|0.8239449|0.8876097|1|Subject:Water_cure_(torture)|0.134615391|@sadiiex_ lol shut up bitch..im alive! i just been going through it...but im good now
6953|0.79800105|0.96194506|0.8239768|0.8876317|1|Subject:Offences_Against_the_Person_Act|0.133333340|@sajeffress tag me pussy ill fite u
6954|0.79803646|0.9619531|0.8240087|0.8876536|0|Subject:Poof|0.333333343|"@salomanizor i'm a faggot :/ http://t.co/gr627ldfaa"
6955|0.79807186|0.9619611|0.82404053|0.88767546|1|Subject:Animal_bite|0.213675231|@salome110thebe1 u calling me a pussy but your the one talking shit and making excuses after getting your ass beat stfu with the talking
